Date,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-03 00:00:00-05:00,AAPL,129.72653125668538,130.34389245335743,123.64248771520589,124.53866577148438,112117500,0.0,0.0
2023-01-04 00:00:00-05:00,AAPL,126.35093598132241,128.113420791726,124.54862778719938,125.82318878173828,89113600,0.0,0.0
2023-01-05 00:00:00-05:00,AAPL,126.58991307384264,127.22719356509766,124.2299863661267,124.48887634277344,80962700,0.0,0.0
2023-01-06 00:00:00-05:00,AAPL,125.47466430423884,129.73647244371116,124.35941975011785,129.06932067871094,87754700,0.0,0.0
2023-01-09 00:00:00-05:00,AAPL,129.9157089537107,132.84322100956499,129.3381712180556,129.59706115722656,70790800,0.0,0.0
2023-01-10 00:00:00-05:00,AAPL,129.70660184166945,130.702353471575,127.57569396143015,130.1746063232422,63896200,0.0,0.0
2023-01-11 00:00:00-05:00,AAPL,130.69239310132218,132.94278617175442,129.9057560491418,132.92288208007812,69458900,0.0,0.0
2023-01-12 00:00:00-05:00,AAPL,133.3112356919358,133.68961098683528,130.88159923621615,132.84323120117188,71379600,0.0,0.0
2023-01-13 00:00:00-05:00,AAPL,131.46910198410689,134.34682392612416,131.10067869966488,134.1875,57809700,0.0,0.0
2023-01-17 00:00:00-05:00,AAPL,134.2572028042204,136.70674346427995,133.56017965680365,135.36248779296875,63646600,0.0,0.0
2023-01-18 00:00:00-05:00,AAPL,136.2387503914665,138.0211391903062,134.4563463986622,134.63558959960938,69672800,0.0,0.0
2023-01-19 00:00:00-05:00,AAPL,133.51038088352968,135.67116010560565,133.20170030808515,134.69532775878906,58280400,0.0,0.0
2023-01-20 00:00:00-05:00,AAPL,134.70527818623475,137.4336430998879,133.64978389812455,137.28427124023438,80223600,0.0,0.0
2023-01-23 00:00:00-05:00,AAPL,137.5332104581406,142.71113109626214,137.31414388372943,140.51051330566406,81760300,0.0,0.0
2023-01-24 00:00:00-05:00,AAPL,139.71391433089494,142.55181266684798,139.70396228402618,141.9244842529297,66435100,0.0,0.0
2023-01-25 00:00:00-05:00,AAPL,140.29145909450676,141.82491005655703,138.2202936955285,141.25733947753906,65799300,0.0,0.0
