date,ticker,open,high,low,close,volume,dividends,stocksplits
2023-04-19 0:00,AAPL,165.3477046,167.7012672,165.0884041,167.1727142,47720200,0,0
2023-04-20 0:00,AAPL,165.6369189,167.412062,165.1083659,166.1953888,52456400,0,0
2023-04-21 0:00,AAPL,164.5997564,165.9959312,164.0412865,164.5698395,58337300,0,0
2023-04-24 0:00,AAPL,164.549881,165.1482502,163.4429084,164.8789825,41949600,0,0
2023-04-25 0:00,AAPL,164.7393666,165.8563064,163.2833428,163.3232422,48714100,0,0
2023-04-26 0:00,AAPL,162.6151756,164.8291207,162.3558903,163.3132629,45498800,0,0
2023-04-27 0:00,AAPL,164.7393748,168.1001768,164.7393748,167.950592,64902300,0,0
2023-04-28 0:00,AAPL,168.0303763,169.386667,167.4220398,169.2171173,55209200,0,0
2023-05-01 0:00,AAPL,168.8182132,169.9850197,168.1799597,169.1273651,52472900,0,0
2023-05-02 0:00,AAPL,169.6260055,169.885306,167.0829586,168.0802307,48425700,0,0
2023-05-03 0:00,AAPL,169.0376052,170.4537297,166.7039924,166.9931946,65136000,0,0
2023-05-04 0:00,AAPL,164.440184,166.5843128,163.8617644,165.3377228,81235400,0,0
2023-05-05 0:00,AAPL,170.5135657,173.8245162,170.2941647,173.0965118,113316400,0,0
2023-05-08 0:00,AAPL,172.0094659,173.3757389,171.6404802,173.0266876,55962800,0,0
2023-05-09 0:00,AAPL,172.5779291,173.0665827,171.1318877,171.3014221,45326900,0,0
2023-05-10 0:00,AAPL,172.5480124,173.5552517,171.4310574,173.0865326,53724500,0,0
2023-05-11 0:00,AAPL,173.3757495,174.1137211,171.7003246,173.2760162,49514700,0,0
2023-05-12 0:00,AAPL,173.3858521,173.8252611,170.7693903,172.3372803,45497800,0.24,0
2023-05-15 0:00,AAPL,172.9264934,172.976429,171.2387699,171.8379669,37266700,0,0
2023-05-16 0:00,AAPL,171.758073,172.9065161,171.5683268,171.8379669,42110300,0,0
2023-05-17 0:00,AAPL,171.4784486,172.6967894,170.1901797,172.4571228,57951600,0,0
2023-05-18 0:00,AAPL,172.7666959,175.0036805,172.3472641,174.8139343,65496700,0,0
2023-05-19 0:00,AAPL,176.1521347,176.1521347,174.7040931,174.9237976,55772400,0,0
2023-05-22 0:00,AAPL,173.7453681,174.4743946,173.2160841,173.9650726,43570900,0,0
2023-05-23 0:00,AAPL,172.8965339,173.1461968,171.0490226,171.3286438,50747300,0,0
2023-05-24 0:00,AAPL,170.8592725,172.1874808,170.2900491,171.6082611,45143500,0,0
2023-05-25 0:00,AAPL,172.1774942,173.6654751,171.458464,172.7567139,56058300,0,0
2023-05-26 0:00,AAPL,173.0862804,175.5329735,172.8765569,175.1934204,54835000,0,0
2023-05-30 0:00,AAPL,176.72136,178.7486211,176.3318866,177.0608978,55964400,0,0
2023-05-31 0:00,AAPL,177.090865,179.1081452,176.5216264,177.0109711,99625300,0,0
2023-06-01 0:00,AAPL,177.4603611,179.8770958,176.6913952,179.8471375,68901800,0,0
2023-06-02 0:00,AAPL,180.7858723,181.5348609,179.018255,180.7059784,61945900,0,0
2023-06-05 0:00,AAPL,182.3837196,184.700583,177.7998978,179.3378296,121946500,0,0
2023-06-06 0:00,AAPL,179.7273076,179.8770993,177.1907244,178.968338,64848400,0,0
2023-06-07 0:00,AAPL,178.1993592,180.9656278,177.0808745,177.5802002,61944600,0,0
2023-06-08 0:00,AAPL,177.6600796,180.5961172,177.2206858,180.3264923,50214900,0,0
2023-06-09 0:00,AAPL,181.255238,181.9842493,180.3864161,180.7159729,48870700,0,0
2023-06-12 0:00,AAPL,181.0255541,183.642016,180.7259556,183.5421448,54274900,0,0
2023-06-13 0:00,AAPL,182.5534832,183.9016535,182.1939681,183.0627899,54929100,0,0
2023-06-14 0:00,AAPL,183.1227151,184.1413439,181.7745448,183.7019348,57462900,0,0
2023-06-15 0:00,AAPL,183.7119319,186.2684773,183.5321668,185.7591553,65433200,0,0
2023-06-16 0:00,AAPL,186.4781805,186.7378396,184.0215064,184.6706238,101235600,0,0
2023-06-20 0:00,AAPL,184.1613163,185.8490397,184.1613163,184.760498,49799100,0,0
2023-06-21 0:00,AAPL,184.6506489,185.1599709,182.3437665,183.7119293,49515700,0,0
2023-06-22 0:00,AAPL,183.4922198,186.7977536,183.4223069,186.747818,51245300,0,0
2023-06-23 0:00,AAPL,185.2997722,187.307056,184.7604919,186.4282379,53079300,0,0
2023-06-26 0:00,AAPL,186.5780507,187.7964066,184.9802023,185.0201569,48088700,0,0
2023-06-27 0:00,AAPL,185.6393095,188.135938,185.419605,187.8063812,50730800,0,0
2023-06-28 0:00,AAPL,187.6765543,189.6438988,187.3470127,188.9947815,51216800,0,0
2023-06-29 0:00,AAPL,188.8250133,189.8136837,188.6852027,189.3343201,46347300,0,0
2023-06-30 0:00,AAPL,191.3715791,194.2177265,191.0020677,193.7084198,85069600,0,0
2023-07-03 0:00,AAPL,193.518682,193.6185532,191.5014017,192.20047,31458200,0,0
2023-07-05 0:00,AAPL,191.3116575,192.7197444,190.3629265,191.0719757,46920300,0,0
2023-07-06 0:00,AAPL,189.583986,191.7610541,188.9448497,191.5513306,45094300,0,0
2023-07-07 0:00,AAPL,191.1518781,192.4101734,189.9834577,190.4228516,46778000,0,0
2023-07-10 0:00,AAPL,189.0047692,189.7337957,186.7877618,188.3556519,59922200,0,0
2023-07-11 0:00,AAPL,188.9049157,189.0447263,186.3483703,187.8263702,46638100,0,0
2023-07-12 0:00,AAPL,189.4241937,191.4414738,188.215834,189.5140839,60750200,0,0
2023-07-13 0:00,AAPL,190.2430959,190.9321678,189.5240657,190.2830353,41342300,0,0
2023-07-14 0:00,AAPL,189.9734597,190.9221755,189.374278,190.4328461,41573900,0,0
2023-07-17 0:00,AAPL,191.6412005,194.0579504,191.5513255,193.7283936,50520200,0,0
2023-07-18 0:00,AAPL,193.0892576,194.0679317,192.1605038,193.4687347,48353800,0,0
2023-07-19 0:00,AAPL,192.839596,197.9626674,192.3901906,194.8368988,80507300,0,0
2023-07-20 0:00,AAPL,194.8269009,196.2050447,192.2403973,192.8695526,59581200,0,0
2023-07-21 0:00,AAPL,193.8382585,194.7070804,190.9721183,191.6811676,71917800,0,0
2023-07-24 0:00,AAPL,193.1491801,194.6471573,191.9907408,192.4900665,45377800,0,0
2023-07-25 0:00,AAPL,193.0692845,194.1777882,192.6598338,193.3588867,37283200,0,0
2023-07-26 0:00,AAPL,193.4088189,195.3761634,193.0593001,194.2377014,47471900,0,0
2023-07-27 0:00,AAPL,195.7556539,196.9340552,192.2903323,192.9594269,47460200,0,0
2023-07-28 0:00,AAPL,194.4074786,196.3648422,193.8781946,195.565918,48291400,0,0
2023-07-31 0:00,AAPL,195.7956004,196.2250284,194.9966762,196.1850739,38824100,0,0
2023-08-01 0:00,AAPL,195.9753619,196.4646914,195.0166499,195.3462067,35175100,0,0
2023-08-02 0:00,AAPL,194.7769713,194.9167819,191.591286,192.3202972,50389300,0,0
2023-08-03 0:00,AAPL,191.3116707,192.1105797,190.4328525,190.9122009,61235200,0,0
2023-08-04 0:00,AAPL,185.2698215,187.1273138,181.6746702,181.7445831,115799700,0,0
2023-08-07 0:00,AAPL,181.8843858,182.8830372,177.1108333,178.6088104,97576100,0,0
2023-08-08 0:00,AAPL,179.4476734,180.026893,177.3405183,179.5575256,67823000,0,0
2023-08-09 0:00,AAPL,180.6260856,180.6860023,176.7712904,177.949707,60378500,0,0
2023-08-10 0:00,AAPL,179.2379539,180.5062455,177.3604996,177.7299957,54686900,0,0
2023-08-11 0:00,AAPL,177.3200073,178.6199951,176.5500031,177.7899933,51988100,0.24,0
2023-08-14 0:00,AAPL,177.9700012,179.6900024,177.3099976,179.4600067,43675600,0,0
2023-08-15 0:00,AAPL,178.8800049,179.4799957,177.0500031,177.4499969,43622600,0,0
2023-08-16 0:00,AAPL,177.1300049,178.5399933,176.5,176.5700073,46964900,0,0
2023-08-17 0:00,AAPL,177.1399994,177.5099945,173.4799957,174,66062900,0,0
2023-08-18 0:00,AAPL,172.3000031,175.1000061,171.9600067,174.4900055,61114200,0,0
2023-08-21 0:00,AAPL,175.0700073,176.1300049,173.7400055,175.8399963,46311900,0,0
2023-08-22 0:00,AAPL,177.0599976,177.6799927,176.25,177.2299957,42084200,0,0
2023-08-23 0:00,AAPL,178.5200043,181.5500031,178.3300018,181.1199951,52722800,0,0
2023-08-24 0:00,AAPL,180.6699982,181.1000061,176.0099945,176.3800049,54945800,0,0
2023-08-25 0:00,AAPL,177.3800049,179.1499939,175.8200073,178.6100006,51449600,0,0
2023-08-28 0:00,AAPL,180.0899963,180.5899963,178.5500031,180.1900024,43820700,0,0
2023-08-29 0:00,AAPL,179.6999969,184.8999939,179.5,184.1199951,53003900,0,0
2023-08-30 0:00,AAPL,184.9400024,187.8500061,184.7400055,187.6499939,60813900,0,0
2023-08-31 0:00,AAPL,187.8399963,189.1199951,187.4799957,187.8699951,60794500,0,0
2023-09-01 0:00,AAPL,189.4900055,189.9199982,188.2799988,189.4600067,45732600,0,0
2023-09-05 0:00,AAPL,188.2799988,189.9799957,187.6100006,189.6999969,45280000,0,0
2023-09-06 0:00,AAPL,188.3999939,188.8500061,181.4700012,182.9100037,81755800,0,0
2023-09-07 0:00,AAPL,175.1799927,178.2100067,173.5399933,177.5599976,112488800,0,0
2023-09-08 0:00,AAPL,178.3500061,180.2400055,177.7899933,178.1799927,65551300,0,0
2023-09-11 0:00,AAPL,180.0700073,180.3000031,177.3399963,179.3600006,58953100,0,0
2023-09-12 0:00,AAPL,179.4900055,180.1300049,174.8200073,176.3000031,90370200,0,0
2023-09-13 0:00,AAPL,176.5099945,177.3000031,173.9799957,174.2100067,84267900,0,0
2023-09-14 0:00,AAPL,174,176.1000061,173.5800018,175.7400055,60895800,0,0
2023-09-15 0:00,AAPL,176.4799957,176.5,173.8200073,175.0099945,109205100,0,0
2023-09-18 0:00,AAPL,176.4799957,179.3800049,176.1699982,177.9700012,67257600,0,0
2023-09-19 0:00,AAPL,177.5200043,179.6300049,177.1300049,179.0700073,51826900,0,0
2023-09-20 0:00,AAPL,179.2599945,179.6999969,175.3999939,175.4900055,58436200,0,0
2023-09-21 0:00,AAPL,174.5500031,176.3000031,173.8600006,173.9299927,63047900,0,0
2023-09-22 0:00,AAPL,174.6699982,177.0789948,174.0549927,174.7899933,55110610,0,0
2023-01-03 0:00,GOOGL,89.58999634,91.05000305,88.51999664,89.12000275,28131200,0,0
2023-01-04 0:00,GOOGL,90.34999847,90.65000153,87.26999664,88.08000183,34854800,0,0
2023-01-05 0:00,GOOGL,87.47000122,87.56999969,85.90000153,86.19999695,27194400,0,0
2023-01-06 0:00,GOOGL,86.79000092,87.69000244,84.86000061,87.33999634,41381500,0,0
2023-01-09 0:00,GOOGL,88.36000061,90.05000305,87.86000061,88.01999664,29003900,0,0
2023-01-10 0:00,GOOGL,85.98000336,88.66999817,85.83000183,88.41999817,30467800,0,0
2023-01-11 0:00,GOOGL,89.18000031,91.59999847,89.01000214,91.51999664,26862000,0,0
2023-01-12 0:00,GOOGL,91.48000336,91.87000275,89.75,91.12999725,30258100,0,0
2023-01-13 0:00,GOOGL,90.84999847,92.19000244,90.12999725,92.12000275,26329200,0,0
2023-01-17 0:00,GOOGL,92.05999756,92.25,90.05000305,91.29000092,32602400,0,0
2023-01-18 0:00,GOOGL,92.13999939,92.80000305,90.63999939,91.12000275,29116700,0,0
2023-01-19 0:00,GOOGL,90.72000122,93.61000061,90.62999725,93.05000305,37000400,0,0
2023-01-20 0:00,GOOGL,95.09999847,98.30000305,95.01999664,98.01999664,63191100,0,0
2023-01-23 0:00,GOOGL,97.94999695,100.0400009,97.5,99.79000092,40005100,0,0
2023-01-24 0:00,GOOGL,98.09999847,99.61000061,97.19999695,97.69999695,33078500,0,0
2023-01-25 0:00,GOOGL,95.56999969,96.16000366,93.76000214,95.22000122,42330000,0,0
2023-01-26 0:00,GOOGL,96.5,97.56999969,95.37999725,97.51999664,30114000,0,0
2023-01-27 0:00,GOOGL,97.30999756,100.3199997,97.30999756,99.37000275,33879800,0,0
2023-01-30 0:00,GOOGL,97.48000336,98.29000092,96.40000153,96.94000244,27226200,0,0
2023-01-31 0:00,GOOGL,96.87000275,98.87999725,96.81999969,98.83999634,29870700,0,0
2023-02-01 0:00,GOOGL,98.70999908,101.1900024,97.58000183,100.4300003,35531100,0,0
2023-02-02 0:00,GOOGL,105.8000031,107.8499985,105.6100006,107.7399979,69883800,0,0
2023-02-03 0:00,GOOGL,102.9300003,107.8099976,102.5800018,104.7799988,65309300,0,0
2023-02-06 0:00,GOOGL,102.4000015,104.3600006,101.8799973,102.9000015,31999600,0,0
2023-02-07 0:00,GOOGL,103.2200012,108.1800003,103.1200027,107.6399994,49010200,0,0
2023-02-08 0:00,GOOGL,102.0500031,103.1399994,98.04000092,99.37000275,94743500,0,0
2023-02-09 0:00,GOOGL,100,100.0299988,93.62999725,95.01000214,119455000,0,0
2023-02-10 0:00,GOOGL,95.44999695,96.75,94.25,94.56999969,54980700,0,0
2023-02-13 0:00,GOOGL,94.73999786,95.19999695,93.83999634,94.61000061,50076100,0,0
2023-02-14 0:00,GOOGL,94.43000031,94.84999847,92.26000214,94.68000031,54726100,0,0
2023-02-15 0:00,GOOGL,94.48999786,97.12000275,94.15000153,96.94000244,50169000,0,0
2023-02-16 0:00,GOOGL,95.37000275,97.68000031,94.73999786,95.51000214,42462600,0,0
2023-02-17 0:00,GOOGL,94.84999847,95.55999756,93.20999908,94.34999847,34284100,0,0
2023-02-21 0:00,GOOGL,93,93.09999847,91.72000122,91.79000092,33629300,0,0
2023-02-22 0:00,GOOGL,91.69999695,92.11000061,90.61000061,91.65000153,30884000,0,0
2023-02-23 0:00,GOOGL,91.91999817,91.94000244,89.76000214,90.88999939,41206400,0,0
2023-02-24 0:00,GOOGL,89.44000244,89.88999939,88.58000183,89.12999725,36585100,0,0
2023-02-27 0:00,GOOGL,89.87000275,90.16000366,89.33999634,89.87000275,27502300,0,0
2023-02-28 0:00,GOOGL,89.33000183,91.23000336,89.31999969,90.05999756,30142000,0,0
2023-03-01 0:00,GOOGL,89.98000336,91.02999878,89.66999817,90.36000061,31111200,0,0
2023-03-02 0:00,GOOGL,89.66000366,92.27999878,89.58999634,92,32204400,0,0
2023-03-03 0:00,GOOGL,92.48000336,93.73000336,92.44999695,93.65000153,35160100,0,0
2023-03-06 0:00,GOOGL,94.01999664,95.97000122,94,95.12999725,32639300,0,0
2023-03-07 0:00,GOOGL,94.98000336,95.66999817,93.52999878,93.86000061,27835500,0,0
2023-03-08 0:00,GOOGL,94.12000275,95.95999908,94,94.25,34103300,0,0
2023-03-09 0:00,GOOGL,94.05000305,95.52999878,91.90000153,92.31999969,28813500,0,0
2023-03-10 0:00,GOOGL,92.16999817,92.79000092,90.40000153,90.62999725,35941000,0,0
2023-03-13 0:00,GOOGL,90.08999634,92.56999969,89.41999817,91.11000061,37335600,0,0
2023-03-14 0:00,GOOGL,92.55999756,94.36000061,92.44000244,93.97000122,36050200,0,0
2023-03-15 0:00,GOOGL,93.22000122,96.93000031,92.63999939,96.11000061,50622100,0,0
2023-03-16 0:00,GOOGL,96.19999695,101.1900024,95.5,100.3199997,65492000,0,0
2023-03-17 0:00,GOOGL,100.2600021,102.8399963,100.0999985,101.6200027,61028500,0,0
2023-03-20 0:00,GOOGL,100.1200027,101.75,99.87000275,101.2200012,32960400,0,0
2023-03-21 0:00,GOOGL,101.25,105.0999985,101.2200012,104.9199982,42110300,0,0
2023-03-22 0:00,GOOGL,104.2699966,106.5899963,103.3300018,103.3700027,43427400,0,0
2023-03-23 0:00,GOOGL,105.0599976,106.3000031,104.4599991,105.5999985,40797800,0,0
2023-03-24 0:00,GOOGL,104.9899979,105.4899979,103.8399963,105.4400024,30393300,0,0
2023-03-27 0:00,GOOGL,104.6200027,104.7600021,101.9300003,102.4599991,31120900,0,0
2023-03-28 0:00,GOOGL,102.4400024,102.4499969,99.73999786,101.0299988,32057900,0,0
2023-03-29 0:00,GOOGL,102.2799988,102.4899979,100.6500015,101.3899994,28779600,0,0
2023-03-30 0:00,GOOGL,100.9100037,101.1600037,99.77999878,100.8899994,33086200,0,0
2023-03-31 0:00,GOOGL,101.3000031,103.8899994,101.0400009,103.7300034,36863400,0,0
2023-04-03 0:00,GOOGL,102.3899994,104.5299988,101.9300003,104.3600006,25035400,0,0
2023-04-04 0:00,GOOGL,104.3300018,105.5800018,104.0400009,104.7200012,24420100,0,0
2023-04-05 0:00,GOOGL,105.7799988,106.0999985,103.6600037,104.4700012,28290500,0,0
2023-04-06 0:00,GOOGL,105.2600021,109.1699982,104.3300018,108.4199982,48711500,0,0
2023-04-10 0:00,GOOGL,106.9800034,107.5899963,105.1200027,106.4400024,27067400,0,0
2023-04-11 0:00,GOOGL,106.5500031,106.7300034,104.6800003,105.3499985,26311800,0,0
2023-04-12 0:00,GOOGL,106.5800018,106.75,104.3399963,104.6399994,24370300,0,0
2023-04-13 0:00,GOOGL,105.8399963,107.4899979,105.8399963,107.4300003,24843600,0,0
2023-04-14 0:00,GOOGL,106.8899994,108.9400024,106.8399963,108.8700027,26578000,0,0
2023-04-17 0:00,GOOGL,104.6600037,106.1600037,104.5199966,105.9700012,37571200,0,0
2023-04-18 0:00,GOOGL,106.4899979,106.5400009,104.0699997,104.5,26596400,0,0
2023-04-19 0:00,GOOGL,103.5800018,104.9800034,103.0699997,104.1800003,20905700,0,0
2023-04-20 0:00,GOOGL,103.9100037,106.25,103.8700027,105.2900009,27820800,0,0
2023-04-21 0:00,GOOGL,105.4700012,106,104.7799988,105.4100037,25800100,0,0
2023-04-24 0:00,GOOGL,105.4899979,106.6299973,104.6999969,105.9700012,23542800,0,0
2023-04-25 0:00,GOOGL,105.8300018,106.6900024,103.8399963,103.8499985,46664100,0,0
2023-04-26 0:00,GOOGL,104.9199982,106.3499985,102.6299973,103.7099991,53347600,0,0
2023-04-27 0:00,GOOGL,104.4499969,108.3700027,103.5400009,107.5899963,50089200,0,0
2023-04-28 0:00,GOOGL,107.0400009,107.3499985,105.0899963,107.3399963,36139800,0,0
2023-05-01 0:00,GOOGL,106.8399963,107.9899979,106.8199997,107.1999969,26681700,0,0
2023-05-02 0:00,GOOGL,107.1399994,107.1999969,103.7099991,105.3199997,30997200,0,0
2023-05-03 0:00,GOOGL,105.5299988,107.4899979,104.9599991,105.4100037,21795400,0,0
2023-05-04 0:00,GOOGL,105.4899979,105.5999985,103.9700012,104.6900024,23419500,0,0
2023-05-05 0:00,GOOGL,104.8199997,105.8799973,104.1100006,105.5699997,26625100,0,0
2023-05-08 0:00,GOOGL,105.1800003,107.9599991,105.1600037,107.7699966,26511400,0,0
2023-05-09 0:00,GOOGL,108.3899994,110.1500015,107.1900024,107.3499985,36360100,0,0
2023-05-10 0:00,GOOGL,107.9700012,112.9400024,107.9300003,111.75,63153400,0,0
2023-05-11 0:00,GOOGL,115.4000015,117.9199982,114.4100037,116.5699997,78900000,0,0
2023-05-12 0:00,GOOGL,116.6800003,118.0299988,116.1100006,117.5100021,41073800,0,0
2023-05-15 0:00,GOOGL,116.1100006,118.4800034,116.0100021,116.5100021,36266800,0,0
2023-05-16 0:00,GOOGL,116.4899979,120.75,116.4300003,119.5100021,45035600,0,0
2023-05-17 0:00,GOOGL,119.6100006,121.6699982,118.8899994,120.8399963,33323600,0,0
2023-05-18 0:00,GOOGL,120.9499969,123.3099976,120.8300018,122.8300018,35234200,0,0
2023-05-19 0:00,GOOGL,123.5500031,125.9700012,122.1500015,122.7600021,41330300,0,0
2023-05-22 0:00,GOOGL,122.9400024,126.4300003,122.7399979,125.0500031,35253000,0,0
2023-05-23 0:00,GOOGL,124.1600037,124.6299973,122.2099991,122.5599976,34046300,0,0
2023-05-24 0:00,GOOGL,121.1200027,121.9100037,119.8600006,120.9000015,34182600,0,0
2023-05-25 0:00,GOOGL,124.5199966,125.3199997,121.9599991,123.4800034,42317000,0,0
2023-05-26 0:00,GOOGL,123.1699982,125.2600021,122.4499969,124.6100006,35635900,0,0
2023-05-30 0:00,GOOGL,125.6399994,125.6600037,122,123.6699982,35076700,0,0
2023-05-31 0:00,GOOGL,122.75,124.0599976,122.5,122.8700027,37325800,0,0
2023-06-01 0:00,GOOGL,122.8199997,124.4199982,122.6200027,123.7200012,30772700,0,0
2023-06-02 0:00,GOOGL,123.9899979,126.1500015,123.7600021,124.6699982,26963100,0,0
2023-06-05 0:00,GOOGL,124.0100021,127.4300003,123.8399963,126.0100021,32305500,0,0
2023-06-06 0:00,GOOGL,126.0100021,128.2899933,125.3600006,127.3099976,26638300,0,0
2023-06-07 0:00,GOOGL,126.9700012,129.0399933,122.1200027,122.5,52539000,0,0
2023-06-08 0:00,GOOGL,122.2300034,123.2300034,121.2399979,122.1399994,29389200,0,0
